Grambank ID	Feature	Possible Values	Value	Source	Comment	Detailed comment	Example
GB020	Are there definite or specific articles?	1: present, 0: absent	0	Doerfer (1988:1-258)			
GB021	Do indefinite nominals commonly have indefinite articles?	1: present, 0: absent	0	Doerfer (1988:94-95)	not obligatory	bi:	"bi: kiši-lä bi: hä’r-imiš
[one woman-INS one man-?]
‘there were a wife and a husband’"
GB022	Are there prenominal articles?	1: present, 0: absent	1	Doerfer (1988:94-95, 239)			"bi: kiši-lä bi: hä’r-imiš
[one woman-INS one man-?]
‘there were a wife and a husband’"
GB023	Are there postnominal articles?	1: present, 0: absent	0	Doerfer (1988:94-95, 239)			
GB024	What is the order of numeral and noun in the NP?	multistate 1: Num-N; 2: N-Num; 3: both.	1	Doerfer (1988:237)			"girχ näfär
[forty man]
‘forty men’"
GB025	What is the order of adnominal demonstrative and noun?	multistate 1: Dem-N; 2: N-Dem; 3: both.	1	Doerfer (1988:109)			"bo: häv
[this house]
‘this house’"
GB026	Can adnominal property words occur discontinuously?	1: present, 0: absent	1	Doerfer (1988:240)			"ker-d-üm äkki gunči hirin kepänäk-liɣ
[see-PST-1SG two shepherd white wool.cloak-POSS]
‘I saw two shepherds dressed in white.’"
GB027	Are nominal conjunction and comitative expressed by different elements?	1: present, 0: absent	0	Doerfer (1988:93)			"eydi-si bilä-si-lä-när
[lord-3SG together-3SG-INS-?]
’lord is with him’
bi: kiši-lä bi: här-imiš
[one woman-INS one man-?]
‘there were a wife and a husband’"
GB028	Is there an inclusive/exclusive distinction?	1: present, 0: absent	0	Doerfer (1988:103-105); Scerbak (1997: 473)			
GB030	Is there a gender distinction in independent 3rd person pronouns?	1: present, 0: absent	0	Doerfer (1988:103-105); Scerbak (1997: 473)			
GB031	Is there a dual or unit augmented form (in addition to plural or augmented) for all person categories in the pronoun system?	1: present, 0: absent	0	Doerfer (1988:103-105); Scerbak (1997: 473)			
GB035	Are there three or more distance contrasts in demonstratives?	1: present, 0: absent	0	Doerfer (1988:103)		"o: ‘this’
bo: ‘that’"	
GB036	Do demonstratives show an elevation distinction?	1: present, 0: absent	0	Doerfer (1988:103)			
GB037	Do demonstratives show a visible-nonvisible distinction?	1: present, 0: absent	0	Doerfer (1988:103)			
GB038	Are there demonstrative classifiers?	1: present, 0: absent	0	Doerfer (1988:1-258)			
GB039	Is there nonphonological allomorphy of noun number markers?	1: present, 0: absent	0	Doerfer (1988:69)			
GB041	Are there several nouns (more than three) which are suppletive for number?	1: present, 0: absent	0	Doerfer (1988:69)	Not mentioned.		
GB042	Is there productive overt morphological singular marking on nouns?	1: present, 0: absent	0	Doerfer (1988:1-258)			
GB043	Is there productive morphological dual marking on nouns?	1: present, 0: absent	0	Doerfer (1988:1-258)			
GB044	Is there productive morphological plural marking on nouns?	1: present, 0: absent	1	Doerfer (1988:69)		-lAr	
GB046	Is there an associative plural marker for nouns?	1: present, 0: absent	1	Doerfer (1988:68-69)		-gil	"hasan-äk-gil-čä
[Hasan-?-ASS-LOC]
‘to Hasan and his family’"
GB047	Is there a productive morphological pattern for deriving an action/state noun from a verb?	1: present, 0: absent	1	Scerbak (1997: 475); Doerfer (1988:67-68)	most derivational suffixes are from Iranian, therefore not listed in the grammar by Doerfer		"juor-їš
[walk-PTCP]
‘walking’"
GB048	Is there a productive morphological pattern for deriving an agent noun from a verb?	1: present, 0: absent	1	Scerbak (1997: 475); Doerfer (1988:67-68)	most derivational suffixes are from Iranian, therefore not listed in the grammar by Doerfer		"käl-miš
[come-PTCP]
‘the one who has come’"
GB049	Is there a productive morphological pattern for deriving an object noun from a verb?	1: present, 0: absent	1	Scerbak (1997: 475); Doerfer (1988:67-68)	most derivational suffixes are from Iranian, therefore not listed in the grammar by Doerfer		"bїšur-ɣuluq
[cook-PTCP]
‘the thing to be cooked’"
GB051	Is there a noun class/gender system where sex is a factor in class assignment?	1: present, 0: absent	0	Doerfer (1988:1-258)			
GB052	Is there a noun class/gender system where shape is a factor in class assignment?	1: present, 0: absent	0	Doerfer (1988:1-258)			
