Grambank ID	Feature	Possible Values	Value	Source	Comment	Detailed comment	Example
GB020	Are there definite or specific articles?	1: present, 0: absent	0	Boldyrev (2001:1-386)			
GB021	Do indefinite nominals commonly have indefinite articles?	1: present, 0: absent	0	Boldyrev (2001:88)		“Nouns in singular number are often used with an indefinite article, which function is fulfilled by the numeral omo: ‘one, certain’ “	
GB022	Are there prenominal articles?	1: present, 0: absent	1	Boldyrev (2001:88)			
GB023	Are there postnominal articles?	1: present, 0: absent	0	Boldyrev (2001:1-386)			
GB024	What is the order of numeral and noun in the NP?	multistate 1: Num-N; 2: N-Num; 3: both.	1	Boldyrev (2001:87, 226)			"siŋe ʤu:-be iŋekte bu:-he-ńi
mouse two-? berry give-PST-3SG
‘The mouse gave two berries.’
ʤu: ńä:
two person
‘two people’"
GB025	What is the order of adnominal demonstrative and noun?	multistate 1: Dem-N; 2: N-Dem; 3: both.	1	Boldyrev (2001:248-249)			"ei mapa:ča
this old.man
‘this old man’"
GB026	Can adnominal property words occur discontinuously?	1: present, 0: absent	?	Boldyrev (2001:1-386)	Not mentioned.		
GB027	Are nominal conjunction and comitative expressed by different elements?	1: present, 0: absent	0	Boldyrev (2001:120)		"instrumental case -ʤi
comitative case -mụna/-mune"	"ku:ku-ʤi meggeń-ʤi
swan-COM hero-COM
‘swan and hero
biti ama-ʤi eń-ʤi gese biʤe:-pi
1PL father-COM mother-COM live be-1PL
‘We will live with mother and father.’
ŋe:tirke aka-mụna bagdi-ha-ti
Ngetyrke elder.brother-COM live-PST-3PL
‘There lived Ngetyrke and his elder brother.’"
GB028	Is there an inclusive/exclusive distinction?	1: present, 0: absent	1	Boldyrev (2001:184)		"bu: 1PL.EXCL
biti 1PL.INCL"	
GB030	Is there a gender distinction in independent 3rd person pronouns?	1: present, 0: absent	0	Boldyrev (2001:184)			
GB031	Is there a dual or unit augmented form (in addition to plural or augmented) for all person categories in the pronoun system?	1: present, 0: absent	0	Boldyrev (2001:183-184)			
GB035	Are there three or more distance contrasts in demonstratives?	1: present, 0: absent	0	Boldyrev (2001:248)			"ei ‘this’
tei/ti: ‘that’"
GB036	Do demonstratives show an elevation distinction?	1: present, 0: absent	0	Boldyrev (2001:248-249)			
GB037	Do demonstratives show a visible-nonvisible distinction?	1: present, 0: absent	0	Boldyrev (2001:248-249)			
GB038	Are there demonstrative classifiers?	1: present, 0: absent	0	Boldyrev (2001:1-386)			
GB039	Is there nonphonological allomorphy of noun number markers?	1: present, 0: absent	0	Boldyrev (2001:82)			
GB041	Are there several nouns (more than three) which are suppletive for number?	1: present, 0: absent	0	Boldyrev (2001:1-386)			
GB042	Is there productive overt morphological singular marking on nouns?	1: present, 0: absent	0	Boldyrev (2001:88)			
GB043	Is there productive morphological dual marking on nouns?	1: present, 0: absent	0	Boldyrev (2001:82)			
GB044	Is there productive morphological plural marking on nouns?	1: present, 0: absent	0	Boldyrev (2001:82)	it is normally attached to human nouns, with exception of several words		
GB046	Is there an associative plural marker for nouns?	1: present, 0: absent	1	Boldyrev (2001:72, 84-85)		-ja/-jä/-jo	"ama-ja
father-ASSOC
‘a group of people including father’"
GB047	Is there a productive morphological pattern for deriving an action/state noun from a verb?	1: present, 0: absent	1	Boldyrev (2001:179-181)		-buji/-vuji etc.	"bub-buji
die-NMLZ
‘death’"
GB048	Is there a productive morphological pattern for deriving an agent noun from a verb?	1: present, 0: absent	1	Boldyrev (2001:75)		"-mʤi/-mdi
-ŋga/-ŋgu"	"da:la-mdi
lead-NMLZ
‘a leader, a master’
ba:tụ-ŋgụ
hunt-NMLZ
‘a hunter’"
GB049	Is there a productive morphological pattern for deriving an object noun from a verb?	1: present, 0: absent	1	Boldyrev (2001:179-181)		-buji/-vuji etc.	"ba:-vụji
find-NMLZ
‘a finding’"
GB051	Is there a noun class/gender system where sex is a factor in class assignment?	1: present, 0: absent	0	Boldyrev (2001:1-386)			
GB052	Is there a noun class/gender system where shape is a factor in class assignment?	1: present, 0: absent	0	Boldyrev (2001:1-386)			
GB053	Is there a noun class/gender system where animacy is a factor in class assignment?	1: present, 0: absent	0	Boldyrev (2001:1-386)			
GB054	Is there a noun class/gender system where plant status is a factor in class assignment?	1: present, 0: absent	0	Boldyrev (2001:1-386)			
GB057	Are there numeral classifiers?	1: present, 0: absent	?	Boldyrev (2001:1-386)	Not mentioned.		
GB058	Are there possessive classifiers?	1: present, 0: absent	0	Boldyrev (2001:1-386)			
GB059	Is the adnominal possessive construction different for alienable and inalienable nouns?	1: present, 0: absent	1	Boldyrev (2001:99)		-ŋi	"bụda-ŋi-va-si
porridge-ALIEN-ACC-2SG
‘your porridge’"
GB065	What is the pragmatically unmarked order of adnominal possessor noun and possessed noun?	multistate 1:Possessor-Possessed; 2:Possessed-Possessor; 3: both	3	Boldyrev (2001:89-100)			"boloŋgo gidańi
hunter spear
‘hunter’s spear’
bi: isa-bbi
1SG eye-1SG
‘my eye’"
GB068	Do core adjectives (defined semantically as property concepts such as value, shape, age, dimension) act like verbs in predicative position?	1: present, 0: absent	0	Boldyrev (2001:215-216)			"ti: mapa heme~heme sa:gdi bi-či-ńi
that bear very~INT big be-PST-3SG
‘That bear was really huge.’"
GB069	Do core adjectives (defined semantically as property concepts; value, shape, age, dimension) used attributively require the same morphological treatment as verbs?	1: present, 0: absent	0	Boldyrev (2001:216)			"sagdä hatala
grown.up girl
‘a grown-up girl’"
GB070	Are there morphological cases for non-pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	Boldyrev (2001:101)			
GB071	Are there morphological cases for pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	Boldyrev (2001:189)			
GB072	Are there morphological cases for oblique non-pronominal NPs (i.e. not S/A/P)?	1: present, 0: absent	1	Boldyrev (2001:101)			
GB073	Are there morphological cases for oblique independent personal pronouns (i.e. not S/A/P)?	1: present, 0: absent	1	Boldyrev (2001:189)			
GB074	Are there prepositions?	1: present, 0: absent	0	Boldyrev (2001:1-386)			
GB075	Are there postpositions?	1: present, 0: absent	1	Boldyrev (2001:139)			
GB079	Do verbs have prefixes/proclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	0	Boldyrev (2001:1-386)			
