Grambank ID	Feature	Possible Values	Value	Source	Comment	Detailed comment	Example
GB020	Are there definite or specific articles?	1: present, 0: absent	0	Janhunen (2012:1-296)			
GB021	Do indefinite nominals commonly have indefinite articles?	1: present, 0: absent	0	Janhunen (2012:1-296)			
GB022	Are there prenominal articles?	1: present, 0: absent	0	Janhunen (2012:1-296)			
GB023	Are there postnominal articles?	1: present, 0: absent	0	Janhunen (2012:1-296)			
GB024	What is the order of numeral and noun in the NP?	"multistate 1: Num-N; 2: N-Num; 3: both."	1	Janhunen (2012:187)			
GB025	What is the order of adnominal demonstrative and noun?	"multistate 1: Dem-N; 2: N-Dem; 3: both."	1	Janhunen (2012:187)			
GB026	Can adnominal property words occur discontinuously?	1: present, 0: absent	?	Janhunen (2012:187)	Not mentioned.		
GB027	Are nominal conjunction and comitative expressed by different elements?	1: present, 0: absent	1	Janhunen (2012:109, 112, 220-221, 189)		"conjunction: baa
comitative: possessive marker -tai, -n in the instrumental case"	
GB028	Is there an inclusive/exclusive distinction?	1: present, 0: absent	0	Janhunen (2012:134)	only in oblique stems, retained only formally, but not functionally		"bidn-ii, bidn-ai, byadn-ai [1PL.INCL-GEN]
man-ai"
GB030	Is there a gender distinction in independent 3rd person pronouns?	1: present, 0: absent	0	Janhunen (2012:129-130, 136)			
GB031	Is there a dual or unit augmented form (in addition to plural or augmented) for all person categories in the pronoun system?	1: present, 0: absent	?	Janhunen (2012:134)	it is described as EXCL/INCL distinction, but translated as ‘you and me’ for INCL		
GB035	Are there three or more distance contrasts in demonstratives?	1: present, 0: absent	0	Janhunen (2012:129-130)			"e- ‘this’
te- ‘that’"
GB036	Do demonstratives show an elevation distinction?	1: present, 0: absent	0	Janhunen (2012:129-130)			
GB037	Do demonstratives show a visible-nonvisible distinction?	1: present, 0: absent	0	Janhunen (2012:129-130)			
GB038	Are there demonstrative classifiers?	1: present, 0: absent	0	Janhunen (2012:1-296)			
GB039	Is there nonphonological allomorphy of noun number markers?	1: present, 0: absent	1	Janhunen (2012:99-102)			
GB041	Are there several nouns (more than three) which are suppletive for number?	1: present, 0: absent	0	Janhunen (2012:1-296)	Not mentioned.		
GB042	Is there productive overt morphological singular marking on nouns?	1: present, 0: absent	0	Janhunen (2012:99-102)			
GB043	Is there productive morphological dual marking on nouns?	1: present, 0: absent	0	Janhunen (2012:99-102)			
