Grambank ID	Feature	Possible Values	Value	Source	Comment	Detailed comment	Example
GB020	Are there definite or specific articles?	1: present, 0: absent	0	Kornfilt (1997:106, 273)			
GB021	Do indefinite nominals commonly have indefinite articles?	1: present, 0: absent	0	Kornfilt (1997:106, 275)	not commonly		
GB022	Are there prenominal articles?	1: present, 0: absent	1	Kornfilt (1997:106, 273)			
GB023	Are there postnominal articles?	1: present, 0: absent	0	Kornfilt (1997:106)			
GB024	What is the order of numeral and noun in the NP?	"multistate 1: Num-N; 2: N-Num; 3: both."	1	Kornfilt (1997:106, 429)			
GB025	What is the order of adnominal demonstrative and noun?	"multistate 1: Dem-N; 2: N-Dem; 3: both."	1	Kornfilt (1997:311-315)			
GB026	Can adnominal property words occur discontinuously?	1: present, 0: absent	1	Fanselow (p.c. 2017)			"kitep-ti        Peter   köp      okudu.
book-ACC  Peter   many  read.
kitep-ten          Peter   köp-tü      okudu.
book.SG-ABL Peter   many-ABL  read.
‘Peter reads many books.’"
GB027	Are nominal conjunction and comitative expressed by different elements?	1: present, 0: absent	0	Kornfilt (1997:113-117)			"-yle ‘and’, ‘with’, different syntactic properties:
Hasan-la Ali ‘Hasan and Ali’
Hasan Ali-yle ‘Hasan with Ali’"
GB028	Is there an inclusive/exclusive distinction?	1: present, 0: absent	0	Kornfilt (1997:186)	Only in restricted contexts in predicative possession.		
GB030	Is there a gender distinction in independent 3rd person pronouns?	1: present, 0: absent	0	Kornfilt (1997:281, 291)			
GB031	Is there a dual or unit augmented form (in addition to plural or augmented) for all person categories in the pronoun system?	1: present, 0: absent	0	Kornfilt (1997:281)			
GB035	Are there three or more distance contrasts in demonstratives?	1: present, 0: absent	1	Kornfilt (1997:106, 290)			"bu ‘this’
šu ‘that’
o ‘that over there’"
GB036	Do demonstratives show an elevation distinction?	1: present, 0: absent	0	Kornfilt (1997:106)			
GB037	Do demonstratives show a visible-nonvisible distinction?	1: present, 0: absent	0	Kornfilt (1997:106)			
GB038	Are there demonstrative classifiers?	1: present, 0: absent	0	Kornfilt (1997:1-553)			
GB039	Is there nonphonological allomorphy of noun number markers?	1: present, 0: absent	0	Kornfilt (1997:265-269)		only suffix -lar and its allomorphs	
GB041	Are there several nouns (more than three) which are suppletive for number?	1: present, 0: absent	0	Kornfilt (1997:265-269)			
GB042	Is there productive overt morphological singular marking on nouns?	1: present, 0: absent	0	Kornfilt (1997:265-266)			
GB043	Is there productive morphological dual marking on nouns?	1: present, 0: absent	0	Kornfilt (1997:265-266)			
GB044	Is there productive morphological plural marking on nouns?	1: present, 0: absent	1	Kornfilt (1997:265-266)		-lar	"ǰočuk-lar
[child-PL]
‘children'"
GB046	Is there an associative plural marker for nouns?	1: present, 0: absent	1	Lewis (2001:26)			"mehmet-ler
[Mehmet-PL]
‘Mehmet and his family’"
GB047	Is there a productive morphological pattern for deriving an action/state noun from a verb?	1: present, 0: absent	1	Kornfilt (1997:448)			
GB048	Is there a productive morphological pattern for deriving an agent noun from a verb?	1: present, 0: absent	1	Kornfilt (1997:447)		"-(y)iǰi/-uǰu etc.
-man/-men"	"koš-uǰu
[run-NMLZ]
‘runner’"
GB049	Is there a productive morphological pattern for deriving an object noun from a verb?	1: present, 0: absent	1	Kornfilt (1997:449)	result of action		
GB051	Is there a noun class/gender system where sex is a factor in class assignment?	1: present, 0: absent	0	Kornfilt (1997:270)			
GB052	Is there a noun class/gender system where shape is a factor in class assignment?	1: present, 0: absent	0	Kornfilt (1997:270)			
GB053	Is there a noun class/gender system where animacy is a factor in class assignment?	1: present, 0: absent	0	Kornfilt (1997:270)			
GB054	Is there a noun class/gender system where plant status is a factor in class assignment?	1: present, 0: absent	0	Kornfilt (1997:270)			
GB057	Are there numeral classifiers?	1: present, 0: absent	0	Kornfilt (1997:430)			
GB058	Are there possessive classifiers?	1: present, 0: absent	0	Kornfilt (1997:1-553)			
GB059	Is the adnominal possessive construction different for alienable and inalienable nouns?	1: present, 0: absent	0	Kornfilt (1997:185-186)			"hasan-ïn diš-in
[Hasan-GEN tooth-3SG]
‘Hasan’s tooth’
hasan-ïn ev-in
[Hasan-GEN house-3SG]
‘Hasan’s house’"
GB065	What is the pragmatically unmarked order of adnominal possessor noun and possessed noun?	"multistate 1:Possessor-Possessed; 2:Possessed-Possessor; 3: both"	1	Kornfilt (1997:185)			"hasan-ïn kitab-ïn
Hasan-GEN book-3SG
‘Hasan’s book’"
GB068	Do core adjectives (defined semantically as property concepts such as value, shape, age, dimension) act like verbs in predicative position?	1: present, 0: absent	0	Kornfilt (1997:83)	If the copula is omitted (due to phonological reduction), the past tense marker can be attached directly to the adjective.		"termiz-di-m
[clean-PST-1SG]
‘I was clean.’"
GB069	"Do core adjectives (defined semantically as property concepts; value, shape, age, dimension) used attributively require the same morphological treatment as verbs?"	1: present, 0: absent	0	Kornfilt (1997:414)			
GB070	Are there morphological cases for non-pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	Kornfilt (1997:217-220)			
