Grambank ID	Feature	Possible Values	Value	Source	Comment	Detailed comment	Example
GB020	Are there definite or specific articles?	1: present, 0: absent	0	Slater (2003:99)			
GB021	Do indefinite nominals commonly have indefinite articles?	1: present, 0: absent	0	Slater (2003:99)	not grammatically required		"shuguo beghe ge
[big tree SG:INDEF]
‘a big tree’"
GB022	Are there prenominal articles?	1: present, 0: absent	0	Slater (2003:99)			
GB023	Are there postnominal articles?	1: present, 0: absent	1	Slater (2003:99)	not grammatically required		"shuguo beghe ge
[big tree SG:INDEF]
‘a big tree’"
GB024	What is the order of numeral and noun in the NP?	"multistate 1: Num-N; 2: N-Num; 3: both."	3	Slater (2003:94, 104-107)			"ni bayang kong=ni diamang=du san-ge shuguo biesi tuoluo bang
[this rich person=GEN door=DAT three-CL big straw stack OBJ:COP]
‘At this rich man’s gate are three big stacks of straw.’"
GB025	What is the order of adnominal demonstrative and noun?	"multistate 1: Dem-N; 2: N-Dem; 3: both."	1	Slater (2003:88)			"ni bayang kong=ni diamang=du san-ge shuguo biesi tuoluo bang
[this rich person=GEN door=DAT three-CL big straw stack OBJ:COP]
‘At this rich man’s gate are three big stacks of straw.’"
GB026	Can adnominal property words occur discontinuously?	1: present, 0: absent	0	Slater (2003:1-382)	Probably not, not mentioned.		
GB027	Are nominal conjunction and comitative expressed by different elements?	1: present, 0: absent	?	Slater (2003:110)	"coordination: dai; comitative: there are two markers that could count: =tai or =la, but it is not clear whether there is a comitative meaning apart from the collective and the instrumental"		
GB028	Is there an inclusive/exclusive distinction?	1: present, 0: absent	0	Slater (2003:84)			"da 1PL
dasi 1PL-PL"
GB030	Is there a gender distinction in independent 3rd person pronouns?	1: present, 0: absent	0	Slater (2003:83)			
GB031	Is there a dual or unit augmented form (in addition to plural or augmented) for all person categories in the pronoun system?	1: present, 0: absent	0	Slater (2003:83-84)			
GB035	Are there three or more distance contrasts in demonstratives?	1: present, 0: absent	0	Slater (2003:87)			"ni ‘this’
ti ‘that’"
GB036	Do demonstratives show an elevation distinction?	1: present, 0: absent	0	Slater (2003:87)			
GB037	Do demonstratives show a visible-nonvisible distinction?	1: present, 0: absent	0	Slater (2003:87)			
GB038	Are there demonstrative classifiers?	1: present, 0: absent	0	Slater (2003:1-382)			
GB039	Is there nonphonological allomorphy of noun number markers?	1: present, 0: absent	0	Slater (2003:99-104)			
GB041	Are there several nouns (more than three) which are suppletive for number?	1: present, 0: absent	0	Slater (2003:1-382)			
GB042	Is there productive overt morphological singular marking on nouns?	1: present, 0: absent	0	Slater (2003:99)	Not productive: “Neither ge nor si is grammatically required.”		
GB043	Is there productive morphological dual marking on nouns?	1: present, 0: absent	0	Slater (2003:99-104)			
GB044	Is there productive morphological plural marking on nouns?	1: present, 0: absent	1	Slater (2003:102)	it is optional		
GB046	Is there an associative plural marker for nouns?	1: present, 0: absent	1	Slater (2003:108, 346)			"qimai aguer bulai-di ji-ge=la bang ma
[2SG:DAT daughter child-ASSOC several-CL=COLL OBJ:COP PRT]
‘You have several sons and daughters.’"
GB047	Is there a productive morphological pattern for deriving an action/state noun from a verb?	1: present, 0: absent	?	Slater (2003:1-382)	Not mentioned.		Not mentioned.
GB048	Is there a productive morphological pattern for deriving an agent noun from a verb?	1: present, 0: absent	?	Slater (2003:1-382)	Not mentioned.		Not mentioned.
GB049	Is there a productive morphological pattern for deriving an object noun from a verb?	1: present, 0: absent	?	Slater (2003:1-382)	Not mentioned.		Not mentioned.
GB051	Is there a noun class/gender system where sex is a factor in class assignment?	1: present, 0: absent	0	Slater (2003:1-382)			
GB052	Is there a noun class/gender system where shape is a factor in class assignment?	1: present, 0: absent	0	Slater (2003:1-382)			
GB053	Is there a noun class/gender system where animacy is a factor in class assignment?	1: present, 0: absent	0	Slater (2003:1-382)			
GB054	Is there a noun class/gender system where plant status is a factor in class assignment?	1: present, 0: absent	0	Slater (2003:1-382)			
GB057	Are there numeral classifiers?	1: present, 0: absent	1	Slater (2003:107-108)	borrowing from Chinese		
GB058	Are there possessive classifiers?	1: present, 0: absent	0	Slater (2003:1-382)			
GB059	Is the adnominal possessive construction different for alienable and inalienable nouns?	1: present, 0: absent	0	Slater (2003:92)			"bulai=ni khuru
[child=GEN finger]
‘boy’s fingers’
gan=ni xianliang bieri
[3SG-GEN kind wife]
‘his kind wife’"
GB065	What is the pragmatically unmarked order of adnominal possessor noun and possessed noun?	"multistate 1:Possessor-Possessed; 2:Possessed-Possessor; 3: both"	1	Slater (2003:175)			"ana=ni ger=du=nang
[mother=GEN house=DAT=REFLPOSS]
‘her mother’s own house’"
GB068	Do core adjectives (defined semantically as property concepts such as value, shape, age, dimension) act like verbs in predicative position?	1: present, 0: absent	0	Slater (2003:96-97, 126-127)			"gan saihang bang
[3SG beautiful OBJ:COP]
‘She’s beautiful.’"
GB069	"Do core adjectives (defined semantically as property concepts; value, shape, age, dimension) used attributively require the same morphological treatment as verbs?"	1: present, 0: absent	0	Slater (2003:96-97, 126-127)			"khara quequer erjige ge
[black lame donkey SG:INDEF]
‘a black lame donkey’"
GB070	Are there morphological cases for non-pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	Slater (2003:162-164)	clitics		"ni muni aguer=ni ala ge-jiang
[this 1SG:GEN daughter=ACC kill do-OBJ.PFV]
‘It killed my daughter.’"
GB071	Are there morphological cases for pronominal core arguments (i.e. S/A/P)?	1: present, 0: absent	1	Slater (2003:83)	ACC: 1SG suppletion, 2SG suffix, 3SG clitic		
GB072	Are there morphological cases for oblique non-pronominal NPs (i.e. not S/A/P)?	1: present, 0: absent	1	Slater (2003:77)	clitics		
GB073	Are there morphological cases for oblique independent personal pronouns (i.e. not S/A/P)?	1: present, 0: absent	1	Slater (2003:83)	clitics		
GB074	Are there prepositions?	1: present, 0: absent	0	Slater (2003:1-382)			
GB075	Are there postpositions?	1: present, 0: absent	1	Slater (2003:162)	these are clitics		
GB079	Do verbs have prefixes/proclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	0	Slater (2003:2)			
GB080	Do verbs have suffixes/enclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?	1: present, 0: absent	1	Slater (2003:116-120)			
GB081	Is there productive infixation in verbs?	1: present, 0: absent	0	Slater (2003:1-382)			
